time,Device,Device01,Device02,Device03,Device04,Device05,Device06,Device07,Device08,Device09,Device10,Device11,Device12,Device13,Device14,Device15,Device16,Device17,Device18,Device19,Device20
8.6693787,5.8294828e-09,21.463348,20.820697,20.49597,20.361424,20.325587,20.311035,23.054604,21.476135,20.739946,20.46417,20.35191,20.311986,23.821758,21.805914,20.792435,20.486086,20.335727,20.301225,20.289044,20.286085
8.7027597,5.9252917e-09,21.467465,20.823979,20.498176,20.363008,20.327019,20.31243,23.054558,21.480427,20.743225,20.466179,20.35352,20.313453,23.826371,21.810593,20.795589,20.488199,20.337249,20.302599,20.290363,20.287389
8.7361406,6.0099279e-09,21.47141,20.827129,20.500267,20.364467,20.328329,20.313703,23.054076,21.484548,20.746377,20.468074,20.355008,20.314798,23.830144,21.815067,20.798605,20.490187,20.338647,20.303851,20.291561,20.288572
8.7695215,6.0956264e-09,21.475594,20.830498,20.502572,20.366127,20.329838,20.315176,23.054334,21.489201,20.749826,20.470195,20.356697,20.316343,23.834028,21.819937,20.801852,20.492379,20.340245,20.305302,20.292957,20.289953
8.8029025,6.1545076e-09,21.479362,20.833531,20.504571,20.367475,20.331036,20.316339,23.053496,21.493441,20.752949,20.472012,20.358074,20.317579,23.835669,21.824332,20.80476,20.494253,20.341531,20.306442,20.294043,20.291024
8.8362834,6.2251054e-09,21.483652,20.837001,20.506991,20.369228,20.332639,20.317908,23.054162,21.498196,20.756499,20.474247,20.359856,20.31922,23.840339,21.829312,20.808106,20.496542,20.343224,20.307988,20.295534,20.2925
8.8696643,6.2586827e-09,21.487569,20.840049,20.508994,20.37056,20.333821,20.319056,23.054839,21.502596,20.759631,20.476068,20.361217,20.320442,23.84308,21.833703,20.810986,20.498395,20.344492,20.309111,20.296603,20.293554
8.9030453,6.3037684e-09,21.492126,20.843633,20.511514,20.372393,20.335501,20.320704,23.057431,21.50763,20.763286,20.478401,20.363078,20.322163,23.849355,21.838816,20.814406,20.50076,20.346261,20.310733,20.298171,20.295107
8.9397643,6.3040795e-09,21.496383,20.846952,20.513715,20.373831,20.336772,20.321941,23.058686,21.51242,20.7667,20.480395,20.364545,20.32348,23.8528,21.843568,20.817536,20.502768,20.347629,20.311941,20.29932,20.296239
8.9764833,6.3044354e-09,21.501889,20.851219,20.516603,20.37579,20.338542,20.323657,23.059939,21.516878,20.77023,20.482734,20.366438,20.325248,23.858457,21.848685,20.821062,20.505203,20.349441,20.313599,20.300919,20.297822
9.0132023,6.257564e-09,21.506808,20.855005,20.519057,20.377304,20.339866,20.32493,23.060033,21.520763,20.77329,20.484635,20.367885,20.326573,23.861148,21.853138,20.824103,20.507184,20.350809,20.314813,20.302076,20.298962
9.0499214,6.2155938e-09,21.512136,20.859139,20.521854,20.379144,20.341514,20.326527,23.061653,21.525066,20.776687,20.486874,20.369656,20.328223,23.866348,21.85805,20.827494,20.509495,20.352501,20.316352,20.303557,20.300427
9.0866404,6.1547543e-09,21.51643,20.862551,20.524188,20.380653,20.342895,20.327862,23.062829,21.529413,20.780106,20.489033,20.371238,20.32964,23.868937,21.862181,20.830414,20.511453,20.35391,20.317623,20.304776,20.301631
9.1233594,6.1057128e-09,21.521083,20.866268,20.526825,20.382451,20.344561,20.329483,23.065348,21.534126,20.783823,20.491491,20.373104,20.331343,23.87375,21.866712,20.833642,20.513703,20.355606,20.319182,20.306282,20.303121
9.1600784,6.0385788e-09,21.525349,20.86967,20.529178,20.38396,20.345935,20.330815,23.067235,21.538468,20.787236,20.493668,20.374678,20.332756,23.876817,21.870806,20.836552,20.515656,20.357011,20.32045,20.307498,20.304322
9.1967975,5.9868251e-09,21.529621,20.873318,20.53183,20.385763,20.347598,20.332436,23.069668,21.543131,20.790957,20.496153,20.376542,20.33446,23.879607,21.875042,20.839751,20.5179,20.358705,20.322008,20.309003,20.305812
9.2335165,5.9162165e-09,21.533353,20.876525,20.534079,20.387165,20.348854,20.333654,23.071136,21.547272,20.79425,20.498245,20.377999,20.33576,23.880061,21.87868,20.842506,20.519729,20.359993,20.323161,20.310104,20.306897
9.2702355,5.8711922e-09,21.537642,20.880198,20.536776,20.389006,20.350542,20.335304,23.074411,21.551969,20.797996,20.500787,20.379888,20.337492,23.883738,21.882947,20.845731,20.522001,20.361716,20.324746,20.311638,20.308415
9.3069545,5.8042336e-09,21.541278,20.883344,20.53899,20.390369,20.351745,20.336472,23.076585,21.555815,20.801173,20.502843,20.381292,20.338742,23.885331,21.886426,20.848411,20.523773,20.362952,20.325848,20.312687,20.309449
9.3436736,5.766451e-09,21.545645,20.887097,20.541784,20.392304,20.353511,20.338203,23.080894,21.560388,20.80494,20.505481,20.383258,20.340555,23.890746,21.890721,20.851703,20.526122,20.364753,20.327513,20.3143,20.311046
9.3803926,5.7011927e-09,21.549257,20.89022,20.543993,20.393663,20.354694,20.339355,23.083417,21.564208,20.808093,20.507542,20.38464,20.341788,23.892326,21.894157,20.854355,20.527874,20.365971,20.328597,20.315333,20.312064
9.4171116,5.6728168e-09,21.553628,20.894142,20.546996,20.395812,20.356657,20.341288,23.086205,21.56876,20.812038,20.5104,20.386801,20.343801,23.895448,21.898471,20.857832,20.53042,20.36797,20.330459,20.317143,20.313859
9.4439913,5.6100826e-09,21.555724,20.896096,20.548338,20.396542,20.357247,20.341859,23.085511,21.570988,20.814036,20.511644,20.387535,20.34443,23.892075,21.900373,20.859447,20.531414,20.368584,20.330978,20.317624,20.314329
9.4708709,5.5987182e-09,21.559355,20.899306,20.550855,20.398431,20.358989,20.343581,23.088666,21.574721,20.817249,20.514058,20.389423,20.34621,23.895919,21.904003,20.862331,20.533594,20.370355,20.332648,20.319256,20.31595
9.4977505,5.53375e-09,21.562637,20.901651,20.552308,20.399213,20.359631,20.344197,23.095551,21.579468,20.820126,20.515603,20.39025,20.346894,23.899452,21.908137,20.864647,20.534866,20.371061,20.333225,20.319787,20.316468
9.5246301,5.5145005e-09,21.567294,20.905128,20.554827,20.401048,20.361319,20.345859,23.10576,21.585576,20.824114,20.518213,20.392125,20.348623,23.909336,21.913825,20.868116,20.537215,20.372818,20.334848,20.321363,20.318032
9.5515098,5.4519285e-09,21.570776,20.907641,20.556453,20.402004,20.362126,20.346643,23.11297,21.590526,20.827182,20.51994,20.393121,20.349474,23.913045,21.91817,20.870612,20.538658,20.373692,20.335592,20.322061,20.318717
9.5810773,5.4045722e-09,21.57564,20.911341,20.558995,20.403694,20.363606,20.348096,23.12056,21.595696,20.830755,20.522275,20.394755,20.350986,23.919472,21.923687,20.874081,20.540917,20.375271,20.337009,20.323421,20.320061
9.6136017,5.3270678e-09,21.580377,20.914917,20.56134,20.40511,20.364789,20.349251,23.127457,21.600794,20.834227,20.524405,20.396109,20.352206,23.923147,21.929053,20.877403,20.542942,20.376562,20.338124,20.324473,20.321096
9.646126,5.2504637e-09,21.5853,20.918662,20.563856,20.406698,20.366138,20.350572,23.134957,21.606093,20.837884,20.526715,20.397631,20.353593,23.92736,21.934628,20.880902,20.545138,20.37802,20.339406,20.325692,20.322298
9.6786504,5.1650011e-09,21.590527,20.92239,20.566305,20.408221,20.367417,20.351826,23.142994,21.611304,20.841468,20.528962,20.399085,20.354912,23.933278,21.940338,20.884345,20.547265,20.379408,20.340619,20.326842,20.323431
9.7144272,5.070707e-09,21.596338,20.926557,20.569072,20.409973,20.368895,20.353278,23.152189,21.617114,20.845498,20.531519,20.400758,20.356435,23.939853,21.946685,20.888207,20.549678,20.381008,20.342026,20.328179,20.324749
9.750204,4.9663164e-09,21.601907,20.930538,20.571676,20.41157,20.370212,20.354569,23.161012,21.622698,20.849372,20.533926,20.402272,20.357799,23.944971,21.952759,20.891889,20.551924,20.382447,20.343272,20.329356,20.325907
9.7859807,4.8629779e-09,21.607623,20.934633,20.574396,20.413287,20.371642,20.355976,23.17024,21.628736,20.853472,20.536474,20.403903,20.359277,23.949349,21.959051,20.89571,20.554289,20.383999,20.344631,20.330646,20.327179
9.8217575,4.7509815e-09,21.613074,20.938523,20.576933,20.41483,20.372893,20.357204,23.179066,21.634524,20.857398,20.538852,20.405356,20.360576,23.952131,21.965045,20.899332,20.556469,20.385371,20.345812,20.331758,20.328272
9.8575343,4.6505135e-09,21.618944,20.942769,20.579813,20.416716,20.374477,20.358768,23.189157,21.640737,20.861693,20.54158,20.407148,20.362211,23.956694,21.971504,20.90332,20.558992,20.38708,20.347328,20.333205,20.3297
9.8933111,4.53623e-09,21.624575,20.9467,20.582383,20.418298,20.375754,20.360026,23.200817,21.646664,20.865686,20.544012,20.408634,20.363541,23.961787,21.977709,20.906987,20.561202,20.38848,20.348536,20.334344,20.330821
9.9290879,4.4482702e-09,21.63113,20.951396,20.585673,20.420596,20.377737,20.361989,23.214878,21.65351,20.870442,20.54717,20.41083,20.365577,23.971192,21.984944,20.911432,20.56414,20.390589,20.350451,20.33619,20.332647
9.9553028,4.3501701e-09,21.634583,20.953743,20.587072,20.421288,20.378197,20.362437,23.22189,21.657198,20.872884,20.548485,20.411447,20.366079,23.971639,21.988738,20.913589,20.565269,20.391139,20.350863,20.336552,20.332995
9.9815177,4.2882777e-09,21.637626,20.956551,20.589339,20.422985,20.37965,20.363904,23.224325,21.65969,20.87562,20.550644,20.413085,20.36763,23.969773,21.991301,20.91603,20.567157,20.392674,20.352304,20.337956,20.334388
10.010354,4.1995153e-09,21.640058,20.958889,20.591124,20.424157,20.380552,20.364822,23.224931,21.661516,20.877896,20.552316,20.414191,20.36864,23.963804,21.993064,20.917941,20.568513,20.393662,20.353193,20.338804,20.335224
10.042074,4.1118178e-09,21.643029,20.961717,20.593321,20.425678,20.381771,20.366059,23.226477,21.663804,20.880638,20.554389,20.415637,20.369978,23.958778,21.995347,20.920295,20.570239,20.394976,20.354397,20.339963,20.336369
10.076966,4.016312e-09,21.645654,20.964382,20.59554,20.427287,20.383061,20.36737,23.229722,21.666859,20.883835,20.556696,20.417189,20.371395,23.953545,21.997853,20.922769,20.572039,20.39635,20.355659,20.341182,20.337573
10.111858,3.927915e-09,21.64835,20.967112,20.597817,20.428954,20.384404,20.368734,23.233241,21.669958,20.887085,20.55906,20.418796,20.372865,23.94897,22.000429,20.925299,20.573893,20.397776,20.356974,20.342452,20.33883
10.14675,3.8455505e-09,21.650992,20.9698,20.60005,20.430579,20.385698,20.37005,23.236708,21.672974,20.890283,20.561381,20.420358,20.374287,23.944419,22.002937,20.927776,20.575698,20.399153,20.358241,20.343674,20.340037
10.185132,3.7658106e-09,21.653688,20.972784,20.602537,20.432378,20.387124,20.3715,23.240036,21.676277,20.893812,20.563942,20.422081,20.375853,23.937811,22.005498,20.930487,20.577682,20.400668,20.359634,20.345018,20.341366
10.223513,3.7015236e-09,21.656536,20.97589,20.605132,20.434284,20.38865,20.37305,23.243661,21.679683,20.897444,20.566611,20.42391,20.377519,23.93208,22.008221,20.933311,20.579771,20.402284,20.361127,20.346462,20.342795
10.261894,3.6502887e-09,21.659405,20.979009,20.607735,20.436198,20.390176,20.374602,23.247234,21.683066,20.901075,20.569287,20.425747,20.379187,23.92654,22.010958,20.936137,20.581861,20.4039,20.362622,20.347908,20.344224
10.300276,3.6150892e-09,21.662465,20.982288,20.610486,20.438258,20.391842,20.376293,23.250913,21.686357,20.904776,20.572096,20.427729,20.380996,23.922427,22.013889,20.939115,20.584096,20.405656,20.364255,20.349492,20.345793
10.338657,3.5827839e-09,21.665186,20.985283,20.61297,20.440053,20.393238,20.377715,23.253714,21.689273,20.908185,20.574638,20.429448,20.382537,23.91679,22.016434,20.941796,20.586053,20.407142,20.36562,20.350808,20.347093
10.377038,3.567944e-09,21.668363,20.988645,20.615793,20.442181,20.39496,20.379462,23.257754,21.692604,20.911932,20.577514,20.4315,20.384402,23.913526,22.019481,20.944838,20.588346,20.408953,20.367308,20.352447,20.348717
10.415419,3.5487401e-09,21.67088,20.99155,20.618209,20.443908,20.396278,20.380807,23.260121,21.695577,20.915294,20.579994,20.433154,20.385865,23.908504,22.022021,20.94744,20.590224,20.410358,20.368593,20.353683,20.349937
10.453801,3.5366887e-09,21.673594,20.994613,20.620771,20.445779,20.397732,20.382289,23.263166,21.698721,20.91879,20.582617,20.434952,20.387465,23.904369,22.024777,20.950193,20.592242,20.4119,20.370013,20.355055,20.351294
10.492182,3.5215079e-09,21.676086,20.997487,20.623157,20.447477,20.399005,20.38359,23.265724,21.701616,20.922084,20.585063,20.436577,20.388887,23.899006,22.027286,20.952748,20.594076,20.413262,20.371254,20.356247,20.352471
10.530563,3.5088504e-09,21.678596,21.000339,20.625611,20.449299,20.400411,20.385024,23.271376,21.705704,20.925816,20.587698,20.438315,20.390412,23.897215,22.031062,20.955826,20.596198,20.414781,20.372623,20.357557,20.353763
10.568945,3.4938917e-09,21.681099,21.003181,20.62806,20.451118,20.401804,20.386445,23.277003,21.709767,20.929525,20.590327,20.440048,20.391927,23.894655,22.034822,20.958892,20.598309,20.41629,20.373981,20.358856,20.355045
10.607326,3.4763931e-09,21.683638,21.00605,20.630539,20.45297,20.403219,20.387888,23.282733,21.713854,20.933248,20.592986,20.441813,20.393466,23.891523,22.038608,20.961981,20.600443,20.417822,20.375362,20.360179,20.35635
10.645707,3.4532909e-09,21.686776,21.009257,20.633117,20.454808,20.404594,20.389291,23.288293,21.717509,20.936589,20.595445,20.443497,20.39496,23.888427,22.04247,20.965003,20.602505,20.419301,20.3767,20.361463,20.357618
10.684088,3.4291856e-09,21.690182,21.01269,20.635909,20.456857,20.406168,20.390894,23.294472,21.721425,20.940134,20.598115,20.445391,20.396656,23.885867,22.046617,20.968245,20.604774,20.420981,20.378239,20.362949,20.359087
10.72247,3.395419e-09,21.693382,21.015953,20.638544,20.458751,20.407577,20.392332,23.300053,21.725131,20.9435,20.600628,20.447132,20.39819,23.882188,22.050517,20.971308,20.606876,20.422498,20.379615,20.364271,20.360393
10.760851,3.3588691e-09,21.69701,21.019346,20.64128,20.460759,20.409091,20.393877,23.306736,21.728978,20.946959,20.603253,20.448988,20.399834,23.881617,22.055026,20.974537,20.609096,20.424122,20.381098,20.3657,20.361806
10.794336,3.3227673e-09,21.700198,21.022324,20.643687,20.462531,20.410423,20.395236,23.31241,21.73235,20.949984,20.605561,20.450627,20.401281,23.881551,22.058977,20.977368,20.611046,20.425551,20.382404,20.366959,20.363051
10.827821,3.2861329e-09,21.703458,21.025366,20.646155,20.464364,20.411807,20.396646,23.318079,21.735786,20.953059,20.607929,20.452327,20.402782,23.8821,22.062997,20.980258,20.613051,20.427033,20.383763,20.368271,20.364349
10.861306,3.2408383e-09,21.70647,21.0282,20.648431,20.466009,20.412996,20.397864,23.324506,21.739207,20.955952,20.610106,20.453839,20.404091,23.883391,22.066893,20.982939,20.614858,20.428321,20.384927,20.369389,20.365453
10.894791,3.200941e-09,21.709805,21.031306,20.650964,20.467907,20.414429,20.399325,23.33151,21.742937,20.959096,20.612537,20.455603,20.405645,23.886172,22.071139,20.985891,20.616918,20.429855,20.386337,20.370752,20.366801
10.928276,3.1503981e-09,21.712611,21.033973,20.653089,20.469406,20.415455,20.40038,23.336847,21.746129,20.961804,20.614562,20.456968,20.406796,23.886971,22.074784,20.988393,20.61856,20.430981,20.387341,20.37171,20.367745
10.961761,3.1087182e-09,21.715824,21.037023,20.655583,20.471271,20.416838,20.401792,23.341321,21.749467,20.964809,20.616939,20.458697,20.408304,23.88619,22.078639,20.991259,20.620568,20.432467,20.388703,20.373025,20.369045
10.995246,3.0588014e-09,21.718527,21.039648,20.657681,20.472748,20.417826,20.40281,23.344234,21.752286,20.967388,20.618921,20.460038,20.409419,23.883729,22.08192,20.99369,20.62217,20.433557,20.389671,20.373946,20.369952
11.028731,3.0202776e-09,21.721755,21.042713,20.660194,20.474634,20.419214,20.404229,23.348317,21.755617,20.970385,20.621314,20.461788,20.410935,23.883691,22.085788,20.996564,20.624188,20.435051,20.391041,20.375269,20.371261
11.062216,2.9689873e-09,21.725422,21.045665,20.662268,20.47596,20.420039,20.405066,23.35239,21.758702,20.972936,20.623201,20.462993,20.411875,23.882536,22.089407,20.998919,20.625614,20.435938,20.391807,20.375991,20.371969
11.095701,2.9409069e-09,21.730302,21.049628,20.665285,20.478218,20.421786,20.406825,23.359481,21.763002,20.976469,20.626031,20.465131,20.413737,23.886311,22.09439,21.002303,20.627997,20.437752,20.393497,20.377636,20.373601
11.12068,2.8970271e-09,21.732588,21.051465,20.6665,20.478887,20.422071,20.407121,23.361111,21.764859,20.978021,20.627113,20.465713,20.41411,23.884197,22.096588,21.003691,20.628722,20.438085,20.39374,20.377847,20.373802
11.145658,2.8824241e-09,21.735295,21.054125,20.66879,20.48075,20.42358,20.408641,23.364341,21.767601,20.980702,20.62941,20.467524,20.415707,23.884625,22.099411,21.006089,20.630588,20.439623,20.395203,20.379281,20.375226
11.170637,2.8450186e-09,21.736645,21.055653,20.670029,20.481583,20.424056,20.409129,23.364015,21.768997,20.98229,20.630665,20.468306,20.416273,23.880447,22.1007,21.007333,20.631386,20.440125,20.395633,20.379683,20.375619
11.198113,2.8224151e-09,21.73922,21.058237,20.672236,20.483336,20.425407,20.410494,23.366569,21.771632,20.984922,20.63289,20.470001,20.417721,23.88007,22.10335,21.009629,20.633123,20.441509,20.396935,20.380953,20.376878
11.228337,2.7853554e-09,21.741314,21.060496,20.674118,20.484724,20.426347,20.411449,23.367616,21.773876,20.98725,20.634792,20.471324,20.418768,23.877948,22.105254,21.01151,20.634462,20.44248,20.397819,20.381803,20.377717
11.258561,2.7544072e-09,21.743834,21.063106,20.676333,20.486447,20.427612,20.412731,23.369813,21.776559,20.98993,20.637031,20.47298,20.42014,23.877702,22.10765,21.013759,20.636139,20.44378,20.399029,20.382978,20.378881
11.288785,2.7175467e-09,21.746078,21.065483,20.678334,20.487964,20.428667,20.413802,23.371167,21.778975,20.992392,20.639063,20.474431,20.421299,23.876655,22.10974,21.015775,20.637601,20.444868,20.400028,20.383943,20.379835
11.322031,2.6808315e-09,21.748825,21.06834,20.680771,20.489874,20.430059,20.415214,23.371472,21.78171,20.995337,20.641543,20.476268,20.422805,23.874247,22.112083,21.018223,20.639443,20.446297,20.401359,20.385236,20.381115
11.355277,2.6349718e-09,21.751177,21.07086,20.682899,20.491487,20.431146,20.416322,23.370632,21.784059,20.99797,20.643723,20.477808,20.424003,23.870756,22.113991,21.020336,20.640973,20.44742,20.402385,20.386224,20.382091
11.388523,2.5969294e-09,21.75412,21.073871,20.685492,20.493565,20.432689,20.417885,23.371455,21.787011,21.001096,20.646374,20.479813,20.425654,23.870114,22.116564,21.022954,20.642975,20.449001,20.403867,20.387669,20.383523
11.42177,2.5485251e-09,21.75661,21.076414,20.687635,20.495206,20.433789,20.419006,23.373161,21.78971,21.003805,20.648588,20.481381,20.426858,23.871152,22.11873,21.025098,20.644519,20.450136,20.404904,20.388669,20.384511
11.455016,2.5128159e-09,21.759857,21.079587,20.690374,20.49744,20.435473,20.42071,23.377019,21.79318,21.007142,20.651401,20.483543,20.428642,23.875702,22.121756,21.027891,20.646667,20.451857,20.406526,20.390252,20.386082
11.484011,2.4655396e-09,21.761644,21.081479,20.691955,20.498599,20.436149,20.421405,23.377512,21.795167,21.009214,20.653054,20.484644,20.429403,23.876092,22.123243,21.029444,20.647722,20.452562,20.407148,20.390842,20.386661
11.513007,2.4390962e-09,21.763593,21.084026,20.69443,20.500715,20.437767,20.423047,23.378143,21.79751,21.011976,20.655533,20.486644,20.431084,23.87914,22.125272,21.031796,20.649668,20.454202,20.408713,20.392377,20.388185
11.542002,2.393683e-09,21.764244,21.085476,20.695884,20.501832,20.438383,20.423688,23.375206,21.798538,21.013672,20.656998,20.487647,20.431759,23.877634,22.125824,21.033021,20.650575,20.454834,20.409275,20.39291,20.388708
11.570997,2.370379e-09,21.766245,21.088043,20.69838,20.503974,20.440016,20.425344,23.375889,21.800905,21.016452,20.659498,20.489676,20.433449,23.881696,22.127897,21.035387,20.652537,20.456489,20.410854,20.394459,20.390247
11.599993,2.3333146e-09,21.770458,21.091019,20.700444,20.505402,20.440858,20.426209,23.379966,21.804194,21.019082,20.661454,20.491,20.43437,23.891839,22.131682,21.037745,20.654,20.457414,20.411657,20.39522,20.390995
11.631888,2.310079e-09,21.77612,21.095157,20.703512,20.507756,20.44256,20.427933,23.386979,21.808801,21.022791,20.664391,20.493239,20.436151,23.906864,22.136989,21.041208,20.656414,20.459209,20.413315,20.39683,20.392591
11.663783,2.2739098e-09,21.780735,21.098423,20.705761,20.509304,20.443452,20.428848,23.390896,21.812317,21.02563,20.666505,20.494673,20.437119,23.917476,22.141082,21.043761,20.65799,20.46019,20.414164,20.397631,20.393378
11.695677,2.2532676e-09,21.786186,21.10241,20.708707,20.511546,20.445036,20.430451,23.39578,21.816564,21.029181,20.669318,20.496805,20.438774,23.930526,22.146184,21.047094,20.660282,20.461865,20.415702,20.399122,20.394854
11.727572,2.2241501e-09,21.790903,21.105781,20.711078,20.513221,20.44605,20.431483,23.398447,21.820038,21.032118,20.671551,20.498372,20.439856,23.94012,22.150416,21.049784,20.661983,20.462966,20.41667,20.400042,20.395761
11.762657,2.2008842e-09,21.796587,21.109908,20.714079,20.515448,20.447545,20.432994,23.402604,21.824317,21.035737,20.67439,20.500481,20.441421,23.952013,22.155587,21.053158,20.664244,20.464558,20.418113,20.401433,20.397136
11.797741,2.1737565e-09,21.80195,21.113722,20.716779,20.517372,20.448731,20.434194,23.406854,21.828379,21.039028,20.676912,20.502287,20.442674,23.965721,22.160661,21.056224,20.666194,20.465839,20.419246,20.402514,20.398201
11.832825,2.1513919e-09,21.807574,21.117761,20.719692,20.519501,20.450118,20.435591,23.411656,21.832664,21.042518,20.679635,20.5043,20.444107,23.979574,22.16598,21.059504,20.66835,20.467321,20.420579,20.403795,20.399466
11.86791,2.1269884e-09,21.812981,21.121619,20.722435,20.52146,20.45133,20.436809,23.415687,21.836693,21.045812,20.682178,20.506143,20.445332,23.99173,22.171019,21.062587,20.670324,20.468626,20.421736,20.4049,20.400556
11.902994,2.1060184e-09,21.818413,21.125592,20.725303,20.523542,20.45266,20.438134,23.417247,21.840545,21.049211,20.684846,20.508112,20.446665,24.001861,22.176075,21.065786,20.672419,20.470048,20.42301,20.406121,20.401761
11.941587,2.0835498e-09,21.824299,21.129891,20.728391,20.525759,20.454045,20.439505,23.418668,21.844654,21.052856,20.6877,20.510206,20.448066,24.012095,22.181491,21.069213,20.674642,20.471534,20.424332,20.407385,20.403009
11.98018,2.0625367e-09,21.830138,21.134164,20.731451,20.527946,20.455394,20.440834,23.419937,21.848684,21.056448,20.690514,20.512269,20.449442,24.021648,22.186813,21.072592,20.676826,20.472982,20.425617,20.408613,20.404219
12.018772,2.0476745e-09,21.836569,21.138674,20.734659,20.530306,20.45692,20.442354,23.423533,21.853513,21.060556,20.69373,20.514645,20.451081,24.033003,22.192724,21.076325,20.679285,20.47466,20.427122,20.410056,20.405644
12.057365,2.0326082e-09,21.842795,21.14303,20.737721,20.532517,20.458291,20.443696,23.426511,21.858117,21.064488,20.696789,20.516873,20.45257,24.042882,22.198365,21.079879,20.681582,20.476181,20.42847,20.411343,20.406913
12.095958,2.0257707e-09,21.849412,21.147733,20.741104,20.535039,20.459965,20.445314,23.430552,21.863093,21.068732,20.700156,20.519411,20.454366,24.054094,22.204399,21.083764,20.68419,20.478005,20.430121,20.412932,20.408484
12.134551,2.0179814e-09,21.853472,21.151434,20.74414,20.537366,20.461425,20.446713,23.431309,21.867278,21.072503,20.703144,20.521653,20.45591,24.058236,22.208594,21.086978,20.68642,20.479571,20.431535,20.414291,20.409826
12.173144,2.0139e-09,21.857695,21.155285,20.747315,20.539824,20.463009,20.448239,23.432352,21.871615,21.076398,20.706253,20.524027,20.457581,24.062814,22.212929,21.090321,20.688775,20.48126,20.433072,20.415773,20.41129
12.211736,2.0142178e-09,21.86208,21.159284,20.750625,20.54241,20.464713,20.449888,23.433714,21.876103,21.080415,20.70948,20.526526,20.459378,24.06808,22.217414,21.093793,20.691253,20.483066,20.434726,20.417371,20.412872
12.250329,2.0109753e-09,21.866184,21.16305,20.75368,20.544723,20.466135,20.451262,23.435677,21.880498,21.084154,20.712419,20.52875,20.460903,24.072052,22.221533,21.096952,20.693439,20.484589,20.436097,20.418687,20.414171
12.288922,2.0158507e-09,21.870786,21.167249,20.75714,20.547431,20.467944,20.453029,23.438819,21.885376,21.088294,20.715746,20.531367,20.462824,24.078336,22.226189,21.100534,20.696022,20.486496,20.437852,20.420387,20.415853
12.327515,2.011607e-09,21.87463,21.170824,20.760021,20.549561,20.469171,20.454228,23.439638,21.889476,21.091805,20.718477,20.533406,20.464188,24.081347,22.229979,21.103464,20.698003,20.487818,20.439023,20.421503,20.416952
12.366108,2.0170202e-09,21.879046,21.174939,20.763415,20.552196,20.470892,20.455957,23.439461,21.893932,21.095838,20.721716,20.535948,20.466083,24.081367,22.234001,21.106899,20.700486,20.489632,20.440685,20.42311,20.418543
12.4047,2.0150834e-09,21.882797,21.178507,20.766303,20.554329,20.472106,20.457239,23.437268,21.897701,21.099321,20.724436,20.537987,20.467516,24.078947,22.237285,21.109769,20.702445,20.490936,20.44184,20.42421,20.419626
12.443293,2.0227007e-09,21.887097,21.182551,20.769636,20.556904,20.473753,20.45898,23.43648,21.902001,21.103248,20.72759,20.540464,20.469422,24.079591,22.241183,21.113112,20.704849,20.492672,20.443424,20.42574,20.421139
12.475113,2.0271099e-09,21.890428,21.185621,20.772111,20.558761,20.474841,20.460147,23.436007,21.905338,21.106203,20.72991,20.542238,20.470735,24.079635,22.244077,21.115569,20.706549,20.493829,20.444458,20.426729,20.422114
12.506933,2.0393362e-09,21.89409,21.188978,20.774855,20.560886,20.476192,20.461574,23.436438,21.908997,21.109426,20.732492,20.544278,20.472305,24.081655,22.247342,21.118311,20.708518,20.495248,20.445752,20.427979,20.42335
12.538752,2.0520339e-09,21.897494,21.192123,20.777397,20.562818,20.477343,20.462804,23.436249,21.912388,21.112429,20.734871,20.546122,20.473673,24.083198,22.250327,21.120832,20.710282,20.496466,20.446847,20.429029,20.424386
12.573754,2.074924e-09,21.902624,21.196251,20.780559,20.565196,20.478842,20.464372,23.438063,21.916204,21.115633,20.737477,20.548246,20.475319,24.088317,22.254962,21.124179,20.71255,20.498014,20.448238,20.430364,20.425705
12.608755,2.102885e-09,21.907611,21.200263,20.783617,20.567477,20.480238,20.465841,23.439665,21.919878,21.118716,20.739976,20.55027,20.476855,24.093847,22.259455,21.127407,20.714711,20.499458,20.449524,20.431596,20.426921
12.643757,2.1413279e-09,21.912753,21.204407,20.786801,20.569889,20.481758,20.467437,23.441763,21.923704,21.121919,20.742598,20.552419,20.478507,24.100793,22.26413,21.130768,20.716999,20.501025,20.450932,20.432949,20.428258
12.678759,2.1864048e-09,21.918207,21.208363,20.78972,20.57212,20.483192,20.468968,23.443656,21.927043,21.124842,20.745089,20.554497,20.480085,24.104888,22.267305,21.133538,20.719008,20.502473,20.452258,20.434231,20.429526
12.71376,2.2397416e-09,21.923686,21.212352,20.792678,20.574396,20.484664,20.470564,23.445886,21.930425,21.127797,20.747617,20.556616,20.48169,24.110102,22.270547,21.136345,20.721056,20.503959,20.45362,20.435549,20.430829
12.748762,2.2987609e-09,21.929073,21.216276,20.79558,20.576623,20.486082,20.472151,23.448121,21.933729,21.130687,20.750088,20.558683,20.483234,24.115579,22.273723,21.139086,20.723049,20.505389,20.454926,20.436811,20.432078
12.783764,2.361673e-09,21.934013,21.219946,20.798348,20.578756,20.487406,20.473707,23.449192,21.93669,21.133439,20.752457,20.560653,20.484683,24.119583,22.276466,21.141686,20.724937,20.506721,20.456136,20.437977,20.43323
