UTC时间,卫星,速度 (公里/小时),航向 (度),纬度,经度,GPS卫星,Glonass卫星,BrakeTrigger,高度 (米),速度品质 (公里/小时),垂直速度 (公里/小时),触发事件时间 (s),解决方案类型,Elapsed time (s),Distance (米),Lateral acceleration (G),Longitudinal acceleration (G),Relative height (米),Radius of turn (米),DIS33 (米),v (公里/小时),oil (ml),IMU Kalman Filter Status,CustomBrakeTrigger_|_ContextSpecificChannel_|_2d058a7d-adf4-4854-8fa0-2a376f2a4032,Centre Line Deviation_|_ContextSpecificChannel_|_2d058a7d-adf4-4854-8fa0-2a376f2a4032 (米)
001628.600,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,12.14,21.57,91.2599945068359,0,0,0.00
001628.610,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.01,0.00,0.00,0.00,0.00,0.00,12.16,21.50,91.2699966430664,0,0,0.00
001628.620,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.02,0.00,0.00,0.00,0.00,0.00,12.19,21.54,91.2799987792969,0,0,0.00
001628.630,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.03,0.00,0.00,0.00,0.00,0.00,12.22,21.72,91.2900009155273,0,0,0.00
001628.640,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.04,0.00,0.00,0.00,0.00,0.00,12.25,21.56,91.2999954223633,0,0,0.00
001628.650,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.05,0.00,0.00,0.00,0.00,0.00,12.28,21.75,91.3099975585938,0,0,0.00
001628.660,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.06,0.00,0.00,0.00,0.00,0.00,12.31,21.67,91.3199996948242,0,0,0.00
001628.670,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.07,0.00,0.00,0.00,0.00,0.00,12.34,21.59,91.3299942016602,0,0,0.00
001628.680,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.08,0.00,0.00,0.00,0.00,0.00,12.37,21.71,91.3399963378906,0,0,0.00
001628.690,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.09,0.00,0.00,0.00,0.00,0.00,12.39,21.28,91.3499984741211,0,0,0.00
001628.700,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.10,0.00,0.00,0.00,0.00,0.00,12.42,21.48,91.3600006103516,0,0,0.00
001628.710,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.11,0.00,0.00,0.00,0.00,0.00,12.45,21.66,91.3699951171875,0,0,0.00
001628.720,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.12,0.00,0.00,0.00,0.00,0.00,12.48,21.70,91.379997253418,0,0,0.00
001628.730,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.13,0.00,0.00,0.00,0.00,0.00,12.51,21.62,91.3899993896484,0,0,0.00
001628.740,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.14,0.00,0.00,0.00,0.00,0.00,12.54,21.79,91.4000015258789,0,0,0.00
001628.750,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.15,0.00,0.00,0.00,0.00,0.00,12.57,21.68,91.4099960327148,0,0,0.00
001628.760,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.16,0.00,0.00,0.00,0.00,0.00,12.60,21.90,91.4300003051758,0,0,0.00
001628.770,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.17,0.00,0.00,0.00,0.00,0.00,12.63,21.75,91.4399948120117,0,0,0.00
001628.780,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.18,0.00,0.00,0.00,0.00,0.00,12.65,21.45,91.4499969482422,0,0,0.00
001628.790,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.19,0.00,0.00,0.00,0.00,0.00,12.68,21.83,91.4599990844727,0,0,0.00
001628.800,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.20,0.00,0.00,0.00,0.00,0.00,12.71,21.86,91.4700012207031,0,0,0.00
001628.810,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.21,0.00,0.00,0.00,0.00,0.00,12.74,21.82,91.4799957275391,0,0,0.00
001628.820,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.22,0.00,0.00,0.00,0.00,0.00,12.77,21.59,91.4899978637695,0,0,0.00
001628.830,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.23,0.00,0.00,0.00,0.00,0.00,12.80,21.72,91.5,0,0,0.00
001628.840,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.24,0.00,0.00,0.00,0.00,0.00,12.83,21.75,91.5099945068359,0,0,0.00
001628.850,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.25,0.00,0.00,0.00,0.00,0.00,12.86,21.79,91.5199966430664,0,0,0.00
001628.860,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.26,0.00,0.00,0.00,0.00,0.00,12.89,21.69,91.5299987792969,0,0,0.00
001628.870,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.27,0.00,0.00,0.00,0.00,0.00,12.91,21.65,91.5400009155273,0,0,0.00
001628.880,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.28,0.00,0.00,0.00,0.00,0.00,12.95,21.58,91.5499954223633,0,0,0.00
001628.890,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.29,0.00,0.00,0.00,0.00,0.00,12.97,21.61,91.5699996948242,0,0,0.00
001628.900,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.30,0.00,0.00,0.00,0.00,0.00,13.00,21.83,91.5799942016602,0,0,0.00
001628.910,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.31,0.00,0.00,0.00,0.00,0.00,13.03,21.79,91.5899963378906,0,0,0.00
001628.920,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.32,0.00,0.00,0.00,0.00,0.00,13.06,21.59,91.5999984741211,0,0,0.00
001628.930,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.33,0.00,0.00,0.00,0.00,0.00,13.09,21.68,91.6100006103516,0,0,0.00
001628.940,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.34,0.00,0.00,0.00,0.00,0.00,13.12,21.77,91.6199951171875,0,0,0.00
001628.950,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.35,0.00,0.00,0.00,0.00,0.00,13.15,21.71,91.629997253418,0,0,0.00
001628.960,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.36,0.00,0.00,0.00,0.00,0.00,13.17,21.57,91.6399993896484,0,0,0.00
001628.970,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.37,0.00,0.00,0.00,0.00,0.00,13.21,21.62,91.6500015258789,0,0,0.00
001628.980,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.38,0.00,0.00,0.00,0.00,0.00,13.23,21.58,91.6699981689453,0,0,0.00
001628.990,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.39,0.00,0.00,0.00,0.00,0.00,13.26,21.88,91.6800003051758,0,0,0.00
001629.000,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.40,0.00,0.00,0.00,0.00,0.00,13.29,21.48,91.6899948120117,0,0,0.00
001629.010,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.41,0.00,0.00,0.00,0.00,0.00,13.32,21.75,91.6999969482422,0,0,0.00
001629.020,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.42,0.00,0.00,0.00,0.00,0.00,13.35,21.53,91.7099990844727,0,0,0.00
001629.030,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.43,0.00,0.00,0.00,0.00,0.00,13.38,21.72,91.7200012207031,0,0,0.00
001629.040,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.44,0.00,0.00,0.00,0.00,0.00,13.41,21.38,91.7299957275391,0,0,0.00
001629.050,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.45,0.00,0.00,0.00,0.00,0.00,13.44,21.85,91.7399978637695,0,0,0.00
001629.060,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.46,0.00,0.00,0.00,0.00,0.00,13.47,21.67,91.75,0,0,0.00
001629.070,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.47,0.00,0.00,0.00,0.00,0.00,13.49,21.70,91.75,0,0,0.00
001629.080,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.48,0.00,0.00,0.00,0.00,0.00,13.52,21.33,91.7599945068359,0,0,0.00
001629.090,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.49,0.00,0.00,0.00,0.00,0.00,13.55,21.68,91.7699966430664,0,0,0.00
001629.100,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.50,0.00,0.00,0.00,0.00,0.00,13.58,21.82,91.7799987792969,0,0,0.00
001629.110,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.51,0.00,0.00,0.00,0.00,0.00,13.61,21.78,91.7900009155273,0,0,0.00
001629.120,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.52,0.00,0.00,0.00,0.00,0.00,13.64,21.55,91.7999954223633,0,0,0.00
001629.130,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.53,0.00,0.00,0.00,0.00,0.00,13.67,21.47,91.8099975585938,0,0,0.00
001629.140,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.54,0.00,0.00,0.00,0.00,0.00,13.69,21.63,91.8199996948242,0,0,0.00
001629.150,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.55,0.00,0.00,0.00,0.00,0.00,13.72,21.54,91.8299942016602,0,0,0.00
001629.160,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.56,0.00,0.00,0.00,0.00,0.00,13.75,21.55,91.8399963378906,0,0,0.00
001629.170,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.57,0.00,0.00,0.00,0.00,0.00,13.78,21.51,91.8499984741211,0,0,0.00
001629.180,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.58,0.00,0.00,0.00,0.00,0.00,13.81,21.44,91.8499984741211,0,0,0.00
001629.190,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.59,0.00,0.00,0.00,0.00,0.00,13.84,21.64,91.8600006103516,0,0,0.00
001629.200,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.60,0.00,0.00,0.00,0.00,0.00,13.87,21.61,91.8699951171875,0,0,0.00
001629.210,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.61,0.00,0.00,0.00,0.00,0.00,13.89,21.68,91.879997253418,0,0,0.00
001629.220,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.62,0.00,0.00,0.00,0.00,0.00,13.92,21.43,91.8899993896484,0,0,0.00
001629.230,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.63,0.00,0.00,0.00,0.00,0.00,13.95,21.57,91.9000015258789,0,0,0.00
001629.240,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.64,0.00,0.00,0.00,0.00,0.00,13.98,21.48,91.9099960327148,0,0,0.00
001629.250,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.65,0.00,0.00,0.00,0.00,0.00,14.01,21.72,91.9099960327148,0,0,0.00
001629.260,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.66,0.00,0.00,0.00,0.00,0.00,14.04,21.52,91.9199981689453,0,0,0.00
001629.270,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.67,0.00,0.00,0.00,0.00,0.00,14.07,21.53,91.9300003051758,0,0,0.00
001629.280,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.68,0.00,0.00,0.00,0.00,0.00,14.09,21.49,91.9399948120117,0,0,0.00
001629.290,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.69,0.00,0.00,0.00,0.00,0.00,14.13,21.56,91.9499969482422,0,0,0.00
001629.300,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.70,0.00,0.00,0.00,0.00,0.00,14.15,21.48,91.9599990844727,0,0,0.00
001629.310,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.71,0.00,0.00,0.00,0.00,0.00,14.18,21.35,91.9700012207031,0,0,0.00
001629.320,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.72,0.00,0.00,0.00,0.00,0.00,14.21,21.47,91.9700012207031,0,0,0.00
001629.330,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.73,0.00,0.00,0.00,0.00,0.00,14.24,21.64,91.9799957275391,0,0,0.00
001629.340,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.74,0.00,0.00,0.00,0.00,0.00,14.27,21.66,91.9899978637695,0,0,0.00
001629.350,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.75,0.00,0.00,0.00,0.00,0.00,14.30,21.60,92,0,0,0.00
001629.360,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.76,0.00,0.00,0.00,0.00,0.00,14.33,21.47,92.0099945068359,0,0,0.00
001629.370,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.77,0.00,0.00,0.00,0.00,0.00,14.35,21.49,92.0199966430664,0,0,0.00
001629.380,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.78,0.00,0.00,0.00,0.00,0.00,14.38,21.52,92.0299987792969,0,0,0.00
001629.390,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.79,0.00,0.00,0.00,0.00,0.00,14.41,21.51,92.0299987792969,0,0,0.00
001629.400,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.80,0.00,0.00,0.00,0.00,0.00,14.44,21.53,92.0400009155273,0,0,0.00
001629.410,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.81,0.00,0.00,0.00,0.00,0.00,14.47,21.71,92.0499954223633,0,0,0.00
001629.420,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.82,0.00,0.00,0.00,0.00,0.00,14.50,21.41,92.0599975585938,0,0,0.00
001629.430,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.83,0.00,0.00,0.00,0.00,0.00,14.53,21.47,92.0699996948242,0,0,0.00
001629.440,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.84,0.00,0.00,0.00,0.00,0.00,14.56,21.53,92.0799942016602,0,0,0.00
001629.450,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.85,0.00,0.00,0.00,0.00,0.00,14.58,21.79,92.0899963378906,0,0,0.00
001629.460,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.86,0.00,0.00,0.00,0.00,0.00,14.61,21.67,92.0999984741211,0,0,0.00
001629.470,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.87,0.00,0.00,0.00,0.00,0.00,14.64,21.61,92.0999984741211,0,0,0.00
001629.480,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.88,0.00,0.00,0.00,0.00,0.00,14.67,21.48,92.1100006103516,0,0,0.00
001629.490,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.89,0.00,0.00,0.00,0.00,0.00,14.70,21.75,92.1199951171875,0,0,0.00
001629.500,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.90,0.00,0.00,0.00,0.00,0.00,14.73,21.77,92.129997253418,0,0,0.00
001629.510,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.91,0.00,0.00,0.00,0.00,0.00,14.76,21.62,92.1399993896484,0,0,0.00
001629.520,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.92,0.00,0.00,0.00,0.00,0.00,14.79,21.69,92.1399993896484,0,0,0.00
001629.530,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.93,0.00,0.00,0.00,0.00,0.00,14.82,21.70,92.1500015258789,0,0,0.00
001629.540,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.94,0.00,0.00,0.00,0.00,0.00,14.85,21.87,92.1599960327148,0,0,0.00
001629.550,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.95,0.00,0.00,0.00,0.00,0.00,14.87,21.93,92.1699981689453,0,0,0.00
001629.560,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.96,0.00,0.00,0.00,0.00,0.00,14.90,21.87,92.1800003051758,0,0,0.00
001629.570,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.97,0.00,0.00,0.00,0.00,0.00,14.93,21.80,92.1899948120117,0,0,0.00
001629.580,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.98,0.00,0.00,0.00,0.00,0.00,14.96,21.88,92.1999969482422,0,0,0.00
001629.590,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,0.99,0.00,0.00,0.00,0.00,0.00,14.99,21.95,92.1999969482422,0,0,0.00
001629.600,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.00,0.00,0.00,0.00,0.00,0.00,15.02,22.03,92.2099990844727,0,0,0.00
001629.610,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.01,0.00,0.00,0.00,0.00,0.00,15.05,21.86,92.2200012207031,0,0,0.00
001629.620,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.02,0.00,0.00,0.00,0.00,0.00,15.08,21.75,92.2299957275391,0,0,0.00
001629.630,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.03,0.00,0.00,0.00,0.00,0.00,15.10,22.23,92.2299957275391,0,0,0.00
001629.640,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.04,0.00,0.00,0.00,0.00,0.00,15.14,22.02,92.2399978637695,0,0,0.00
001629.650,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.05,0.00,0.00,0.00,0.00,0.00,15.17,21.79,92.25,0,0,0.00
001629.660,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.06,0.00,0.00,0.00,0.00,0.00,15.19,21.75,92.2599945068359,0,0,0.00
001629.670,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.07,0.00,0.00,0.00,0.00,0.00,15.22,21.79,92.2699966430664,0,0,0.00
001629.680,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.08,0.00,0.00,0.00,0.00,0.00,15.25,22.04,92.2699966430664,0,0,0.00
001629.690,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.09,0.00,0.00,0.00,0.00,0.00,15.28,21.81,92.2799987792969,0,0,0.00
001629.700,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.10,0.00,0.00,0.00,0.00,0.00,15.31,21.92,92.2900009155273,0,0,0.00
001629.710,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.11,0.00,0.00,0.00,0.00,0.00,15.34,21.97,92.2999954223633,0,0,0.00
001629.720,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.12,0.00,0.00,0.00,0.00,0.00,15.37,22.00,92.3099975585938,0,0,0.00
001629.730,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.13,0.00,0.00,0.00,0.00,0.00,15.40,21.75,92.3199996948242,0,0,0.00
001629.740,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.14,0.00,0.00,0.00,0.00,0.00,15.43,21.97,92.3299942016602,0,0,0.00
001629.750,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.15,0.00,0.00,0.00,0.00,0.00,15.46,21.94,92.3299942016602,0,0,0.00
001629.760,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.16,0.00,0.00,0.00,0.00,0.00,15.49,22.01,92.3399963378906,0,0,0.00
001629.770,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.17,0.00,0.00,0.00,0.00,0.00,15.51,21.99,92.3499984741211,0,0,0.00
001629.780,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.18,0.00,0.00,0.00,0.00,0.00,15.54,21.96,92.3600006103516,0,0,0.00
001629.790,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.19,0.00,0.00,0.00,0.00,0.00,15.57,21.87,92.3699951171875,0,0,0.00
001629.800,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.20,0.00,0.00,0.00,0.00,0.00,15.60,22.09,92.379997253418,0,0,0.00
001629.810,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.21,0.00,0.00,0.00,0.00,0.00,15.63,21.97,92.379997253418,0,0,0.00
001629.820,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.22,0.00,0.00,0.00,0.00,0.00,15.66,21.84,92.3899993896484,0,0,0.00
001629.830,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.23,0.00,0.00,0.00,0.00,0.00,15.69,21.91,92.4000015258789,0,0,0.00
001629.840,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.24,0.00,0.00,0.00,0.00,0.00,15.72,22.14,92.4099960327148,0,0,0.00
001629.850,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.25,0.00,0.00,0.00,0.00,0.00,15.75,21.93,92.4199981689453,0,0,0.00
001629.860,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.26,0.00,0.00,0.00,0.00,0.00,15.78,21.92,92.4300003051758,0,0,0.00
001629.870,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.27,0.00,0.00,0.00,0.00,0.00,15.81,21.84,92.4399948120117,0,0,0.00
001629.880,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.28,0.00,0.00,0.00,0.00,0.00,15.83,22.05,92.4499969482422,0,0,0.00
001629.890,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.29,0.00,0.00,0.00,0.00,0.00,15.87,22.09,92.4599990844727,0,0,0.00
