UTC时间,卫星,速度 (公里/小时),航向 (度),纬度,经度,GPS卫星,Glonass卫星,BrakeTrigger,高度 (米),速度品质 (公里/小时),垂直速度 (公里/小时),触发事件时间 (s),解决方案类型,Elapsed time (s),Distance (米),Lateral acceleration (G),Longitudinal acceleration (G),Relative height (米),Radius of turn (米),DIS33 (米),v (公里/小时),oil (ml),IMU Kalman Filter Status,CustomBrakeTrigger_|_ContextSpecificChannel_|_2d058a7d-adf4-4854-8fa0-2a376f2a4032,Centre Line Deviation_|_ContextSpecificChannel_|_2d058a7d-adf4-4854-8fa0-2a376f2a4032 (米)
001855.790,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.62,0.00,0.00,0.00,0.00,0.00,800.98,30.84,278.320007324219,0,0,0.00
001855.800,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.63,0.00,0.00,0.00,0.00,0.00,801.02,31.21,278.350006103516,0,0,0.00
001855.810,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.64,0.00,0.00,0.00,0.00,0.00,801.06,31.35,278.380004882813,0,0,0.00
001855.820,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.65,0.00,0.00,0.00,0.00,0.00,801.10,31.36,278.410003662109,0,0,0.00
001855.830,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.66,0.00,0.00,0.00,0.00,0.00,801.14,31.21,278.440002441406,0,0,0.00
001855.840,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.67,0.00,0.00,0.00,0.00,0.00,801.19,31.38,278.470001220703,0,0,0.00
001855.850,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.68,0.00,0.00,0.00,0.00,0.00,801.23,31.48,278.5,0,0,0.00
001855.860,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.69,0.00,0.00,0.00,0.00,0.00,801.27,31.69,278.529998779297,0,0,0.00
001855.870,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.70,0.00,0.00,0.00,0.00,0.00,801.31,31.39,278.559997558594,0,0,0.00
001855.880,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.71,0.00,0.00,0.00,0.00,0.00,801.35,31.71,278.589996337891,0,0,0.00
001855.890,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.72,0.00,0.00,0.00,0.00,0.00,801.40,31.73,278.609985351563,0,0,0.00
001855.900,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.73,0.00,0.00,0.00,0.00,0.00,801.44,31.80,278.639984130859,0,0,0.00
001855.910,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.74,0.00,0.00,0.00,0.00,0.00,801.49,32.10,278.669982910156,0,0,0.00
001855.920,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.75,0.00,0.00,0.00,0.00,0.00,801.53,31.91,278.699981689453,0,0,0.00
001855.930,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.76,0.00,0.00,0.00,0.00,0.00,801.57,31.99,278.72998046875,0,0,0.00
001855.940,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.77,0.00,0.00,0.00,0.00,0.00,801.61,32.16,278.759979248047,0,0,0.00
001855.950,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.78,0.00,0.00,0.00,0.00,0.00,801.65,32.45,278.790008544922,0,0,0.00
001855.960,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.79,0.00,0.00,0.00,0.00,0.00,801.70,32.41,278.809997558594,0,0,0.00
001855.970,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.80,0.00,0.00,0.00,0.00,0.00,801.74,32.34,278.839996337891,0,0,0.00
001855.980,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.81,0.00,0.00,0.00,0.00,0.00,801.79,32.41,278.869995117188,0,0,0.00
001855.990,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.82,0.00,0.00,0.00,0.00,0.00,801.83,32.51,278.899993896484,0,0,0.00
001856.000,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.83,0.00,0.00,0.00,0.00,0.00,801.87,32.55,278.929992675781,0,0,0.00
001856.010,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.84,0.00,0.00,0.00,0.00,0.00,801.91,32.42,278.959991455078,0,0,0.00
001856.020,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.85,0.00,0.00,0.00,0.00,0.00,801.96,32.52,278.989990234375,0,0,0.00
001856.030,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.86,0.00,0.00,0.00,0.00,0.00,802.00,32.53,279.029998779297,0,0,0.00
001856.040,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.87,0.00,0.00,0.00,0.00,0.00,802.04,32.68,279.049987792969,0,0,0.00
001856.050,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.88,0.00,0.00,0.00,0.00,0.00,802.09,32.75,279.089996337891,0,0,0.00
001856.060,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.89,0.00,0.00,0.00,0.00,0.00,802.13,32.69,279.119995117188,0,0,0.00
001856.070,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.90,0.00,0.00,0.00,0.00,0.00,802.18,32.77,279.149993896484,0,0,0.00
001856.080,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.91,0.00,0.00,0.00,0.00,0.00,802.22,32.88,279.179992675781,0,0,0.00
001856.090,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.92,0.00,0.00,0.00,0.00,0.00,802.26,32.78,279.220001220703,0,0,0.00
001856.100,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.93,0.00,0.00,0.00,0.00,0.00,802.30,32.90,279.25,0,0,0.00
001856.110,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.94,0.00,0.00,0.00,0.00,0.00,802.35,32.91,279.269989013672,0,0,0.00
001856.120,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.95,0.00,0.00,0.00,0.00,0.00,802.39,33.08,279.299987792969,0,0,0.00
001856.130,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.96,0.00,0.00,0.00,0.00,0.00,802.44,32.78,279.329986572266,0,0,0.00
001856.140,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.97,0.00,0.00,0.00,0.00,0.00,802.49,33.14,279.359985351563,0,0,0.00
001856.150,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.98,0.00,0.00,0.00,0.00,0.00,802.52,33.05,279.380004882813,0,0,0.00
001856.160,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,9.99,0.00,0.00,0.00,0.00,0.00,802.57,33.35,279.410003662109,0,0,0.00
001856.170,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.00,0.00,0.00,0.00,0.00,0.00,802.62,33.19,279.429992675781,0,0,0.00
001856.180,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.01,0.00,0.00,0.00,0.00,0.00,802.66,33.30,279.449981689453,0,0,0.00
001856.190,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.02,0.00,0.00,0.00,0.00,0.00,802.71,33.34,279.470001220703,0,0,0.00
001856.200,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.03,0.00,0.00,0.00,0.00,0.00,802.75,33.38,279.5,0,0,0.00
001856.210,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.04,0.00,0.00,0.00,0.00,0.00,802.79,33.44,279.519989013672,0,0,0.00
001856.220,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.05,0.00,0.00,0.00,0.00,0.00,802.84,33.45,279.540008544922,0,0,0.00
001856.230,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.06,0.00,0.00,0.00,0.00,0.00,802.88,33.56,279.570007324219,0,0,0.00
001856.240,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.07,0.00,0.00,0.00,0.00,0.00,802.92,33.59,279.589996337891,0,0,0.00
001856.250,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.08,0.00,0.00,0.00,0.00,0.00,802.97,33.81,279.609985351563,0,0,0.00
001856.260,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.09,0.00,0.00,0.00,0.00,0.00,803.01,33.40,279.630004882813,0,0,0.00
001856.270,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.10,0.00,0.00,0.00,0.00,0.00,803.06,33.86,279.660003662109,0,0,0.00
001856.280,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.11,0.00,0.00,0.00,0.00,0.00,803.11,33.75,279.679992675781,0,0,0.00
001856.290,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.12,0.00,0.00,0.00,0.00,0.00,803.15,33.75,279.699981689453,0,0,0.00
001856.300,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.13,0.00,0.00,0.00,0.00,0.00,803.19,34.03,279.720001220703,0,0,0.00
001856.310,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.14,0.00,0.00,0.00,0.00,0.00,803.24,34.09,279.739990234375,0,0,0.00
001856.320,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.15,0.00,0.00,0.00,0.00,0.00,803.29,33.95,279.769989013672,0,0,0.00
001856.330,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.16,0.00,0.00,0.00,0.00,0.00,803.33,34.22,279.790008544922,0,0,0.00
001856.340,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.17,0.00,0.00,0.00,0.00,0.00,803.38,34.33,279.809997558594,0,0,0.00
001856.350,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.18,0.00,0.00,0.00,0.00,0.00,803.42,33.93,279.839996337891,0,0,0.00
001856.360,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.19,0.00,0.00,0.00,0.00,0.00,803.47,33.98,279.869995117188,0,0,0.00
001856.370,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.20,0.00,0.00,0.00,0.00,0.00,803.51,34.43,279.889984130859,0,0,0.00
001856.380,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.21,0.00,0.00,0.00,0.00,0.00,803.56,34.51,279.910003662109,0,0,0.00
001856.390,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.22,0.00,0.00,0.00,0.00,0.00,803.61,34.48,279.940002441406,0,0,0.00
001856.400,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.23,0.00,0.00,0.00,0.00,0.00,803.65,34.62,279.959991455078,0,0,0.00
001856.410,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.24,0.00,0.00,0.00,0.00,0.00,803.70,34.79,279.989990234375,0,0,0.00
001856.420,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.25,0.00,0.00,0.00,0.00,0.00,803.75,34.70,280.019989013672,0,0,0.00
001856.430,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.26,0.00,0.00,0.00,0.00,0.00,803.79,34.72,280.049987792969,0,0,0.00
001856.440,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.27,0.00,0.00,0.00,0.00,0.00,803.84,34.69,280.079986572266,0,0,0.00
001856.450,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.28,0.00,0.00,0.00,0.00,0.00,803.89,34.80,280.100006103516,0,0,0.00
001856.460,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.29,0.00,0.00,0.00,0.00,0.00,803.93,34.82,280.130004882813,0,0,0.00
001856.470,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.30,0.00,0.00,0.00,0.00,0.00,803.98,35.05,280.160003662109,0,0,0.00
001856.480,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.31,0.00,0.00,0.00,0.00,0.00,804.02,35.02,280.190002441406,0,0,0.00
001856.490,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.32,0.00,0.00,0.00,0.00,0.00,804.08,35.10,280.220001220703,0,0,0.00
001856.500,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.33,0.00,0.00,0.00,0.00,0.00,804.12,34.94,280.25,0,0,0.00
001856.510,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.34,0.00,0.00,0.00,0.00,0.00,804.17,34.99,280.279998779297,0,0,0.00
001856.520,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.35,0.00,0.00,0.00,0.00,0.00,804.21,35.17,280.299987792969,0,0,0.00
001856.530,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.36,0.00,0.00,0.00,0.00,0.00,804.26,35.17,280.329986572266,0,0,0.00
001856.540,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.37,0.00,0.00,0.00,0.00,0.00,804.30,35.14,280.359985351563,0,0,0.00
001856.550,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.38,0.00,0.00,0.00,0.00,0.00,804.35,35.10,280.389984130859,0,0,0.00
001856.560,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.39,0.00,0.00,0.00,0.00,0.00,804.40,35.50,280.410003662109,0,0,0.00
001856.570,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.40,0.00,0.00,0.00,0.00,0.00,804.45,35.22,280.440002441406,0,0,0.00
001856.580,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.41,0.00,0.00,0.00,0.00,0.00,804.50,35.40,280.470001220703,0,0,0.00
001856.590,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.42,0.00,0.00,0.00,0.00,0.00,804.54,35.54,280.489990234375,0,0,0.00
001856.600,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.43,0.00,0.00,0.00,0.00,0.00,804.59,35.57,280.519989013672,0,0,0.00
001856.610,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.44,0.00,0.00,0.00,0.00,0.00,804.63,35.72,280.549987792969,0,0,0.00
001856.620,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.45,0.00,0.00,0.00,0.00,0.00,804.68,35.67,280.570007324219,0,0,0.00
001856.630,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.46,0.00,0.00,0.00,0.00,0.00,804.73,35.89,280.600006103516,0,0,0.00
001856.640,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.47,0.00,0.00,0.00,0.00,0.00,804.78,35.92,280.630004882813,0,0,0.00
001856.650,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.48,0.00,0.00,0.00,0.00,0.00,804.83,35.99,280.649993896484,0,0,0.00
001856.660,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.49,0.00,0.00,0.00,0.00,0.00,804.88,36.00,280.679992675781,0,0,0.00
001856.670,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.50,0.00,0.00,0.00,0.00,0.00,804.92,36.12,280.709991455078,0,0,0.00
001856.680,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.51,0.00,0.00,0.00,0.00,0.00,804.97,36.08,280.72998046875,0,0,0.00
001856.690,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.52,0.00,0.00,0.00,0.00,0.00,805.02,35.99,280.759979248047,0,0,0.00
001856.700,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.53,0.00,0.00,0.00,0.00,0.00,805.07,36.32,280.790008544922,0,0,0.00
001856.710,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.54,0.00,0.00,0.00,0.00,0.00,805.12,36.28,280.820007324219,0,0,0.00
001856.720,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.55,0.00,0.00,0.00,0.00,0.00,805.16,36.25,280.850006103516,0,0,0.00
001856.730,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.56,0.00,0.00,0.00,0.00,0.00,805.22,36.41,280.869995117188,0,0,0.00
001856.740,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.57,0.00,0.00,0.00,0.00,0.00,805.26,36.20,280.910003662109,0,0,0.00
001856.750,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.58,0.00,0.00,0.00,0.00,0.00,805.31,36.22,280.940002441406,0,0,0.00
001856.760,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.59,0.00,0.00,0.00,0.00,0.00,805.36,36.28,280.970001220703,0,0,0.00
001856.770,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.60,0.00,0.00,0.00,0.00,0.00,805.41,36.69,281,0,0,0.00
001856.780,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.61,0.00,0.00,0.00,0.00,0.00,805.46,36.74,281.040008544922,0,0,0.00
001856.790,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.62,0.00,0.00,0.00,0.00,0.00,805.50,36.64,281.079986572266,0,0,0.00
001856.800,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.63,0.00,0.00,0.00,0.00,0.00,805.55,36.71,281.109985351563,0,0,0.00
001856.810,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.64,0.00,0.00,0.00,0.00,0.00,805.61,36.67,281.139984130859,0,0,0.00
001856.820,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.65,0.00,0.00,0.00,0.00,0.00,805.65,36.79,281.179992675781,0,0,0.00
001856.830,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.66,0.00,0.00,0.00,0.00,0.00,805.70,36.97,281.209991455078,0,0,0.00
001856.840,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.67,0.00,0.00,0.00,0.00,0.00,805.75,37.08,281.25,0,0,0.00
001856.850,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.68,0.00,0.00,0.00,0.00,0.00,805.80,37.12,281.279998779297,0,0,0.00
001856.860,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.69,0.00,0.00,0.00,0.00,0.00,805.85,37.22,281.309997558594,0,0,0.00
001856.870,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.70,0.00,0.00,0.00,0.00,0.00,805.90,37.47,281.350006103516,0,0,0.00
001856.880,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.71,0.00,0.00,0.00,0.00,0.00,805.95,37.64,281.389984130859,0,0,0.00
001856.890,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.72,0.00,0.00,0.00,0.00,0.00,806.00,37.50,281.419982910156,0,0,0.00
001856.900,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.73,0.00,0.00,0.00,0.00,0.00,806.05,37.82,281.449981689453,0,0,0.00
001856.910,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.74,0.00,0.00,0.00,0.00,0.00,806.10,37.88,281.47998046875,0,0,0.00
001856.920,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.75,0.00,0.00,0.00,0.00,0.00,806.15,37.96,281.519989013672,0,0,0.00
001856.930,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.76,0.00,0.00,0.00,0.00,0.00,806.20,37.96,281.549987792969,0,0,0.00
001856.940,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.77,0.00,0.00,0.00,0.00,0.00,806.25,38.13,281.579986572266,0,0,0.00
001856.950,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.78,0.00,0.00,0.00,0.00,0.00,806.30,38.05,281.619995117188,0,0,0.00
001856.960,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.79,0.00,0.00,0.00,0.00,0.00,806.36,38.14,281.649993896484,0,0,0.00
001856.970,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.80,0.00,0.00,0.00,0.00,0.00,806.40,38.39,281.690002441406,0,0,0.00
001856.980,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.81,0.00,0.00,0.00,0.00,0.00,806.45,38.20,281.720001220703,0,0,0.00
001856.990,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.82,0.00,0.00,0.00,0.00,0.00,806.51,38.74,281.759979248047,0,0,0.00
001857.000,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.83,0.00,0.00,0.00,0.00,0.00,806.56,38.70,281.799987792969,0,0,0.00
001857.010,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.84,0.00,0.00,0.00,0.00,0.00,806.61,38.70,281.829986572266,0,0,0.00
001857.020,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.85,0.00,0.00,0.00,0.00,0.00,806.66,38.92,281.869995117188,0,0,0.00
001857.030,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.86,0.00,0.00,0.00,0.00,0.00,806.72,38.89,281.910003662109,0,0,0.00
001857.040,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.87,0.00,0.00,0.00,0.00,0.00,806.77,39.10,281.949981689453,0,0,0.00
001857.050,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.88,0.00,0.00,0.00,0.00,0.00,806.82,39.24,282,0,0,0.00
001857.060,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.89,0.00,0.00,0.00,0.00,0.00,806.87,39.32,282.029998779297,0,0,0.00
001857.070,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.90,0.00,0.00,0.00,0.00,0.00,806.93,39.46,282.079986572266,0,0,0.00
001857.080,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.91,0.00,0.00,0.00,0.00,0.00,806.98,39.53,282.119995117188,0,0,0.00
001857.090,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,10.92,0.00,0.00,0.00,0.00,0.00,807.03,39.60,282.169982910156,0,0,0.00
